蔬菜 產品日交易行情,,,,,,,,,,
交易日期：,113/10/01 ~ 113/10/31 (農曆:113/08/29 ~ 113/09/29),,,,,,,,,
市　　場：,全部市場,,,,,,,,,
產　　品：,全部產品,,,,,,,,,
日　　期,市　　場,產　　品,上價,中價,下價,平均價(元/公斤),增減%,交易量(公斤),增減%,
113/10/20,338 桃　農,LA1 甘藍 初秋 ,43.3 ,23.0 ,11.4 ,24.7 , - 15,"13,920 ", + 12,343824
113/10/20,338 桃　農,LA2 甘藍 改良種 ,41.5 ,25.7 ,7.3 ,25.2 , + 31,"12,240 ", - 54,308448
113/10/20,338 桃　農,LA5 甘藍 甘藍心 ,25.0 ,25.0 ,25.0 ,25.0 , - 29,9 , - 50,225
113/10/20,338 桃　農,LA7 甘藍 改良尖 ,40.1 ,22.3 ,12.4 ,23.9 , + 20,"8,729 ", + 10,208623.1
113/10/20,338 桃　農,LA9 甘藍 進口 ,18.6 ,14.6 ,12.0 ,14.9 , - 27,"5,800 ", -  6,86420
113/10/20,338 桃　農,LB1 小白菜 土白菜 ,33.4 ,20.3 ,11.9 ,21.2 , -  6,"1,370 ", - 12,29044
113/10/20,338 桃　農,LB2 小白菜 蚵仔白 ,32.3 ,26.1 ,17.5 ,25.6 , - 11,"2,783 ", + 47,71244.8
113/10/20,338 桃　農,LB3 小白菜 奶油白 ,55.0 ,43.9 ,40.0 ,45.4 , +  8,142 , + 16,6446.8
113/10/20,338 桃　農,LC0 包心白 其他 ,43.0 ,43.0 ,43.0 ,43.0 , -  4,230 ,    0,9890
113/10/20,338 桃　農,LC1 包心白 包白 ,34.3 ,16.4 ,7.2 ,18.1 , -  8,"5,816 ", - 11,105269.6
113/10/20,338 桃　農,LC3 包心白 包頭蓮 ,20.0 ,19.7 ,18.0 ,19.4 , + 53,280 , - 50,5432
113/10/20,338 桃　農,LC9 包心白 進口 ,39.3 ,34.0 ,23.7 ,33.0 , +  3,"3,635 ", -  4,119955
113/10/20,338 桃　農,LD1 青江白菜 小梗 ,42.8 ,30.8 ,23.1 ,31.6 , + 12,"1,940 ", -  4,61304
113/10/20,338 桃　農,LE1 皇宮菜 小葉 ,57.3 ,41.5 ,21.6 ,40.7 , - 15,459 , + 41,18681.3
113/10/20,338 桃　農,LF1 蕹菜 大葉 ,22.0 ,22.0 ,22.0 ,22.0 , - 21,50 , + 25,1100
113/10/20,338 桃　農,LF2 蕹菜 小葉 ,42.2 ,26.4 ,14.4 ,27.2 , -  0,"2,508 ", - 21,68217.6
113/10/20,338 桃　農,LF3 蕹菜 水蕹菜 ,95.6 ,77.0 ,70.0 ,79.3 , - 10,635 , + 14,50355.5
113/10/20,338 桃　農,LG2 芹菜 白梗 ,118.7 ,92.5 ,23.7 ,84.0 , - 25,807 , -  2,67788
113/10/20,338 桃　農,LG9 芹菜 進口 ,1.2 ,1.1 ,1.0 ,1.1 , - 56,300 ,    0,330
113/10/20,338 桃　農,LH1 菠菜 圓葉 ,70.0 ,70.0 ,70.0 ,70.0 ,  -  ,36 ,  -  ,2520
113/10/20,338 桃　農,LH2 菠菜 角葉 ,101.7 ,65.2 ,29.5 ,65.3 , +  7,900 , - 39,58770
113/10/20,338 桃　農,LI3 萵苣菜 本島圓葉 ,65.0 ,50.5 ,40.0 ,51.3 , - 21,492 , +  9,25239.6
113/10/20,338 桃　農,LI5 萵苣菜 油麥菜 ,52.6 ,34.6 ,19.9 ,35.2 , -  5,"5,778 ", - 14,203385.6
113/10/20,338 桃　農,LI8 萵苣菜 水耕 ,100.8 ,92.8 ,86.2 ,93.1 , -  7,390 , + 63,36309
113/10/20,338 桃　農,LI9 萵苣菜 進口 ,215.0 ,213.3 ,210.0 ,213.0 , +999,90 , - 25,19170
113/10/20,338 桃　農,LJ3 芥菜 大芥菜 ,43.4 ,15.5 ,3.6 ,18.7 , - 21,"2,792 ", + 89,52210.4
113/10/20,338 桃　農,LJ4 芥菜 小芥菜 ,20.0 ,14.3 ,5.0 ,13.6 , - 68,280 , + 69,3808
113/10/20,338 桃　農,LK2 芥藍菜  ,35.0 ,35.0 ,35.0 ,35.0 , +  7,100 , - 64,3500
113/10/20,338 桃　農,LK3 芥藍菜 芥藍芽 ,62.9 ,45.6 ,32.5 ,46.5 , - 24,"1,145 ", + 50,53242.5
113/10/20,338 桃　農,LM2 莧菜 白莧菜 ,44.3 ,33.0 ,21.8 ,33.0 , + 22,750 , - 41,24750
113/10/20,338 桃　農,LN1 油菜  ,29.9 ,21.3 ,11.6 ,21.1 , +  7,"1,460 ", - 32,30806
113/10/20,338 桃　農,LN2 油菜 小松菜 ,43.0 ,38.7 ,30.0 ,37.8 , -  4,50 , - 33,1890
113/10/20,338 桃　農,LO1 甘薯葉  ,46.6 ,28.6 ,16.0 ,29.7 , -  8,"2,742 ", +  3,81437.4
113/10/20,338 桃　農,LP1 芫荽  ,161.9 ,91.7 ,62.3 ,99.8 , - 12,491 , -  8,49001.8
113/10/20,338 桃　農,LP2 九層塔  ,91.2 ,62.1 ,23.3 ,60.1 , - 40,691 , +159,41529.1
113/10/20,338 桃　農,LQ1 紅鳳菜 紅鳳菜 ,118.0 ,111.7 ,105.0 ,111.6 , +  1,59 , - 16,6584.4
113/10/20,338 桃　農,LT3 海菜 水蓮 ,160.0 ,160.0 ,160.0 ,160.0 , -  3,30 , - 29,4800
113/10/20,338 桃　農,LX1 蕨菜 過貓 ,135.3 ,91.9 ,48.7 ,91.9 , - 46,95 , +579,8730.5
113/10/20,338 桃　農,MA2 洋菇 盒裝 ,52.0 ,50.1 ,50.0 ,50.5 ,  -  ,510 ,  -  ,25755
113/10/20,338 桃　農,MD1 濕香菇  ,95.0 ,84.4 ,75.0 ,84.6 , -  1,306 , - 25,25887.6
113/10/20,338 桃　農,ME1 金絲菇 金針菇 ,13.0 ,13.0 ,13.0 ,13.0 , + 16,150 , - 40,1950
113/10/20,338 桃　農,MJ1 杏鮑菇  ,98.0 ,60.3 ,31.7 ,62.1 , - 16,"1,248 ", + 55,77500.8
113/10/20,338 桃　農,MK2 鴻喜菇 盒裝 ,27.0 ,27.0 ,27.0 ,27.0 , + 35,60 , - 33,1620
113/10/20,338 桃　農,MX1 其他菇類  ,86.8 ,30.3 ,23.0 ,40.2 , + 11,402 , +  3,16160.4
113/10/20,338 桃　農,OX1 其他  ,61.0 ,11.1 ,1.0 ,19.0 , - 15,159 , + 14,3021
113/10/20,338 桃　農,SA3 蘿蔔 矸仔 ,20.7 ,15.3 ,10.2 ,15.4 , - 19,"5,735 ", + 29,88319
113/10/20,338 桃　農,SA9 蘿蔔 進口 ,28.0 ,26.5 ,17.1 ,24.9 , -  4,"6,000 ", + 32,149400
113/10/20,338 桃　農,SB1 胡蘿蔔 未洗 ,15.0 ,15.0 ,15.0 ,15.0 ,    0,876 , + 29,13140
113/10/20,338 桃　農,SB2 胡蘿蔔 清洗 ,24.6 ,19.2 ,14.0 ,19.3 , +  3,"4,930 ", + 24,95149
113/10/20,338 桃　農,SC1 馬鈴薯 本產 ,22.7 ,16.3 ,9.9 ,16.3 , -  1,"2,952 ", -  8,48117.6
113/10/20,338 桃　農,SD1 洋蔥 本產 ,38.4 ,31.4 ,26.0 ,31.7 , + 64,690 , - 77,21873
113/10/20,338 桃　農,SD9 洋蔥 進口 ,25.0 ,25.0 ,25.0 ,25.0 , -  4,"1,332 ", - 18,33300
113/10/20,338 桃　農,SE2 青蔥 北蔥 ,159.3 ,125.1 ,50.8 ,117.1 , +  4,982 , + 32,114992.2
113/10/20,338 桃　農,SE6 青蔥 粉蔥 ,243.5 ,174.3 ,103.6 ,174.0 , - 10,"1,424 ", + 18,247776
113/10/20,338 桃　農,SF1 韭菜 白頭 ,50.0 ,50.0 ,50.0 ,50.0 ,  -  ,14 ,  -  ,700
113/10/20,338 桃　農,SF3 韭菜 韭菜花 ,137.0 ,95.9 ,62.8 ,97.5 , - 14,296 , -  7,28860
113/10/20,338 桃　農,SF4 韭菜 青頭 ,82.0 ,71.9 ,62.7 ,72.1 , -  5,388 , + 15,27974.8
113/10/20,338 桃　農,SG2 大蒜 軟梗 ,170.0 ,101.1 ,42.4 ,103.2 , - 19,266 , - 46,27451.2
113/10/20,338 桃　農,SG4 大蒜 蔥蒜 ,125.0 ,112.5 ,100.0 ,112.5 , - 22,107 , + 37,12037.5
113/10/20,338 桃　農,SG5 大蒜 蒜頭 ,90.0 ,80.6 ,40.0 ,74.4 , - 10,16 , -  6,1190.4
113/10/20,338 桃　農,SG7 大蒜 蒜瓣 ,260.0 ,164.5 ,140.0 ,178.7 , + 13,53 , - 60,9471.1
113/10/20,338 桃　農,SH1 竹筍 麻竹筍 ,40.0 ,38.5 ,37.0 ,38.5 , + 10,60 , - 40,2310
113/10/20,338 桃　農,SH2 竹筍 綠竹筍 ,40.4 ,29.4 ,18.0 ,29.3 ,  -  ,97 ,  -  ,2842.1
113/10/20,338 桃　農,SH5 竹筍 烏殼綠 ,53.2 ,36.8 ,24.2 ,37.6 , -  1,"2,540 ", + 80,95504
113/10/20,338 桃　農,SH7 竹筍 去殼 ,22.0 ,22.0 ,20.3 ,21.7 ,  -  ,120 ,  -  ,2604
113/10/20,338 桃　農,SJ2 芋 檳榔心芋 ,55.1 ,40.7 ,13.3 ,38.1 , - 12,"1,933 ", - 27,73647.3
113/10/20,338 桃　農,SJ5 芋 芋角 ,72.0 ,68.9 ,68.0 ,69.3 , -  1,63 , + 26,4365.9
113/10/20,338 桃　農,SL1 豆薯  ,42.0 ,42.0 ,42.0 ,42.0 ,  -  ,60 ,  -  ,2520
113/10/20,338 桃　農,SN1 蓮藕  ,26.3 ,3.5 ,2.0 ,7.8 , - 82,600 , +233,4680
113/10/20,338 桃　農,SO0 甘薯 其他 ,32.0 ,26.5 ,22.0 ,26.7 , +  5,400 ,    0,10680
113/10/20,338 桃　農,SO1 甘薯 臺農57號 ,31.1 ,26.0 ,18.9 ,25.6 , - 11,692 , + 27,17715.2
113/10/20,338 桃　農,SO3 甘薯 臺農66號 ,40.0 ,35.7 ,22.0 ,33.8 , +  5,125 ,    0,4225
113/10/20,338 桃　農,SP1 薑 老薑 ,90.0 ,70.7 ,22.9 ,65.0 , + 39,366 , - 46,23790
113/10/20,338 桃　農,SP2 薑 嫩薑 ,60.0 ,47.2 ,23.0 ,44.9 , + 23,270 , - 21,12123
113/10/20,338 桃　農,SP3 薑 粉薑 ,37.0 ,34.1 ,30.0 ,33.9 , +  3,78 , +212,2644.2
113/10/20,338 桃　農,SQ1 茭白筍 帶殼 ,87.2 ,71.0 ,34.9 ,67.0 , +  7,"1,174 ", - 41,78658
113/10/20,338 桃　農,SQ3 茭白筍 去殼 ,140.0 ,107.4 ,60.4 ,104.5 , -  6,410 , +  7,42845
113/10/20,338 桃　農,SU1 薯蕷 紅薯蕷 ,75.0 ,75.0 ,75.0 ,75.0 , +  7,31 , +  3,2325
113/10/20,338 桃　農,SU2 薯蕷 白薯蕷 ,78.5 ,63.2 ,27.7 ,59.2 , -  1,403 , - 21,23857.6
113/10/20,338 桃　農,SV2 蘆筍 綠蘆筍 ,200.0 ,200.0 ,200.0 ,200.0 ,  -  ,6 ,  -  ,1200
113/10/20,338 桃　農,SW1 球莖甘藍  ,40.0 ,13.9 ,12.0 ,18.7 , + 25,79 , + 32,1477.3
113/10/20,338 桃　農,SZ8 香茅  ,36.0 ,33.4 ,25.6 ,32.4 , + 29,49 , - 17,1587.6
113/10/22,338 桃　農,FA1 黃秋葵  ,94.4 ,64.5 ,38.7 ,65.3 , -  1,574 , + 93,37482.2
113/10/22,338 桃　農,FB1 花椰菜 青梗 ,70.7 ,55.5 ,28.7 ,53.2 , + 13,"3,399 ", + 11,180826.8
113/10/22,338 桃　農,FC1 胡瓜 黑刺 ,47.7 ,41.1 ,23.0 ,38.8 , + 18,"1,814 ", - 15,70383.2
113/10/22,338 桃　農,FD0 花胡瓜 其他 ,65.0 ,57.8 ,35.7 ,54.8 , - 15,525 , +198,28770
113/10/22,338 桃　農,FD1 花胡瓜  ,77.7 ,64.8 ,35.9 ,61.6 , -  4,"4,797 ", + 79,295495.2
113/10/22,338 桃　農,FE1 冬瓜 白皮 ,21.6 ,13.0 ,6.9 ,13.5 , - 55,"1,651 ", + 48,22288.5
113/10/22,338 桃　農,FF0 絲瓜 其他 ,34.5 ,29.1 ,21.2 ,28.6 , +  4,"3,048 ", + 55,87172.8
113/10/22,338 桃　農,FF1 絲瓜  ,40.4 ,27.1 ,15.7 ,27.5 , +  6,"4,659 ", + 19,128122.5
113/10/22,338 桃　農,FF2 絲瓜 角瓜 ,40.0 ,39.0 ,38.0 ,39.0 ,  -  ,41 ,  -  ,1599
113/10/22,338 桃　農,FF4 絲瓜 長絲瓜 ,12.0 ,12.0 ,12.0 ,12.0 ,  -  ,10 ,  -  ,120
113/10/22,338 桃　農,FG1 苦瓜 白大米 ,111.2 ,84.6 ,50.8 ,83.2 , -  1,"1,762 ", +  9,146598.4
113/10/22,338 桃　農,FG2 苦瓜 青大米 ,124.8 ,73.2 ,55.0 ,79.9 , - 10,97 , -  8,7750.3
113/10/22,338 桃　農,FG3 苦瓜 山苦瓜 ,90.0 ,90.0 ,90.0 ,90.0 ,  -  ,14 ,  -  ,1260
113/10/22,338 桃　農,FG4 苦瓜 翠綠 ,70.9 ,67.9 ,65.5 ,68.0 , - 28,268 , +120,18224
113/10/22,338 桃　農,FH3 扁蒲 花蒲 ,22.1 ,15.2 ,8.6 ,15.3 , +  9,"2,670 ", + 35,40851
113/10/22,338 桃　農,FH4 扁蒲 梨子蒲 ,26.2 ,17.3 ,11.7 ,18.0 , -  8,"3,984 ", + 19,71712
113/10/22,338 桃　農,FI0 茄子 其他 ,52.4 ,42.4 ,30.0 ,41.9 , +  5,251 , +  4,10516.9
113/10/22,338 桃　農,FI2 茄子 麻荸茄 ,86.4 ,58.2 ,39.0 ,60.0 , -  9,"2,013 ", + 54,120780
113/10/22,338 桃　農,FI3 茄子 日本種 ,35.0 ,35.0 ,30.0 ,34.0 ,  -  ,70 ,  -  ,2380
113/10/22,338 桃　農,FJ3 番茄 牛番茄 ,124.4 ,81.8 ,47.5 ,83.5 , -  0,"3,930 ", +  1,328155
113/10/22,338 桃　農,FK4 甜椒 彩色種 ,100.0 ,48.4 ,28.8 ,54.8 , -  9,600 , - 15,32880
113/10/22,338 桃　農,FK5 甜椒 青椒 ,101.5 ,73.1 ,31.7 ,70.5 , -  4,978 , + 36,68949
113/10/22,338 桃　農,FK6 甜椒 水果彩椒 ,148.7 ,106.9 ,100.0 ,113.9 , +  2,135 , + 36,15376.5
113/10/22,338 桃　農,FM1 菜豆 白色 ,43.0 ,43.0 ,43.0 ,43.0 , +  8,42 ,    0,1806
113/10/22,338 桃　農,FM2 菜豆 青色 ,106.5 ,77.5 ,40.1 ,75.8 , +  6,"1,168 ", -  0,88534.4
113/10/22,338 桃　農,FM3 菜豆 紅色 ,34.0 ,34.0 ,34.0 ,34.0 ,  -  ,20 ,  -  ,680
113/10/22,338 桃　農,FN1 敏豆 白豆 ,132.8 ,105.1 ,60.4 ,101.7 , + 11,"1,271 ", + 14,129260.7
113/10/22,338 桃　農,FN3 敏豆 粉豆 ,55.0 ,55.0 ,55.0 ,55.0 , - 21,30 ,    0,1650
113/10/22,338 桃　農,FN4 敏豆 翼豆 ,34.4 ,31.4 ,30.0 ,31.7 , +  4,874 , + 53,27705.8
113/10/22,338 桃　農,FN5 敏豆 醜豆 ,130.1 ,100.8 ,70.7 ,100.6 , -  9,447 , +124,44968.2
113/10/22,338 桃　農,FQ1 毛豆 豆莢 ,40.0 ,40.0 ,40.0 ,40.0 ,    0,10 , + 11,400
113/10/22,338 桃　農,FQ2 毛豆 豆仁 ,270.0 ,231.7 ,170.0 ,227.0 , - 13,146 , +135,33142
113/10/22,338 桃　農,FR1 青花苔  ,56.3 ,46.5 ,45.0 ,48.1 , +  6,80 , - 15,3848
113/10/22,338 桃　農,FR9 青花苔 進口 ,105.2 ,100.7 ,75.4 ,96.6 , +  8,"2,673 ", - 32,258211.8
113/10/22,338 桃　農,FT1 南瓜 木瓜形 ,30.2 ,21.1 ,9.9 ,20.7 , -  1,"2,336 ", + 87,48355.2
113/10/22,338 桃　農,FT2 南瓜 圓形 ,30.0 ,28.3 ,20.7 ,27.2 , + 12,755 , - 20,20536
113/10/22,338 桃　農,FT3 南瓜 黃如意 ,54.6 ,50.0 ,50.0 ,50.9 , +  5,110 , + 10,5599
113/10/22,338 桃　農,FT5 南瓜 青如意 ,80.1 ,59.4 ,25.1 ,56.7 , -  5,"1,914 ", + 97,108523.8
113/10/22,338 桃　農,FT6 南瓜 東昇 ,20.0 ,20.0 ,20.0 ,20.0 ,  -  ,26 ,  -  ,520
113/10/22,338 桃　農,FT7 南瓜 栗子 ,53.4 ,38.4 ,22.0 ,38.1 , -  6,"1,029 ", +132,39204.9
113/10/22,338 桃　農,FT9 南瓜 進口 ,35.0 ,35.0 ,35.0 ,35.0 ,  -  ,120 ,  -  ,4200
113/10/22,338 桃　農,FU1 隼人瓜  ,23.8 ,20.4 ,15.4 ,20.0 , +  2,860 , - 28,17200
113/10/22,338 桃　農,FU2 隼人瓜 瓜苗 ,150.0 ,150.0 ,132.7 ,146.6 , + 10,159 , - 26,23309.4
113/10/22,338 桃　農,FV1 辣椒 紅小 ,95.0 ,95.0 ,95.0 ,95.0 , -  1,60 , + 43,5700
113/10/22,338 桃　農,FV4 辣椒 朝天椒 ,169.2 ,147.3 ,96.2 ,141.5 , -  8,284 , + 43,40186
113/10/22,338 桃　農,FV6 辣椒 糯米椒 ,153.3 ,131.4 ,101.8 ,129.9 , - 14,133 , + 58,17276.7
113/10/22,338 桃　農,FV9 辣椒 進口 ,70.0 ,64.2 ,53.0 ,63.2 , -  2,620 , + 23,39184
113/10/22,338 桃　農,FY4 玉米 玉米筍 ,15.8 ,11.8 ,6.7 ,11.6 ,    0,764 , - 17,8862.4
113/10/22,338 桃　農,FY5 玉米 糯米黑 ,37.8 ,26.7 ,17.1 ,27.0 , - 21,"2,650 ", +175,71550
113/10/22,338 桃　農,FY6 玉米 甜軟殼 ,41.6 ,24.1 ,10.0 ,24.8 , - 23,830 , +  2,20584
113/10/22,338 桃　農,FY8 玉米 白龍王 ,10.0 ,7.5 ,5.0 ,7.5 ,  -  ,80 ,  -  ,600
113/10/22,338 桃　農,FY9 玉米 進口 ,17.6 ,16.4 ,15.0 ,16.4 , + 13,"4,500 ", - 34,73800
113/10/22,338 桃　農,FZ1 落花生 生 ,78.9 ,72.7 ,60.0 ,71.4 , - 14,465 , +999,33201
113/10/22,338 桃　農,LA1 甘藍 初秋 ,40.6 ,31.5 ,9.0 ,28.8 , + 17,"4,887 ", - 65,140745.6
113/10/22,338 桃　農,LA2 甘藍 改良種 ,32.3 ,23.4 ,6.5 ,21.8 , - 13,"33,639 ", +175,733330.2
113/10/22,338 桃　農,LA5 甘藍 甘藍心 ,28.0 ,28.0 ,28.0 ,28.0 , + 12,36 , +300,1008
113/10/22,338 桃　農,LA7 甘藍 改良尖 ,30.0 ,17.8 ,14.4 ,19.6 , - 18,"7,860 ", - 10,154056
113/10/22,338 桃　農,LA9 甘藍 進口 ,21.4 ,18.1 ,10.3 ,17.2 , + 15,"5,890 ", +  2,101308
113/10/22,338 桃　農,LB0 小白菜 其他 ,32.0 ,25.1 ,18.0 ,25.1 ,  -  ,105 ,  -  ,2635.5
113/10/22,338 桃　農,LB1 小白菜 土白菜 ,42.7 ,23.8 ,15.3 ,25.8 , + 22,980 , - 28,25284
113/10/22,338 桃　農,LB2 小白菜 蚵仔白 ,39.4 ,26.8 ,17.6 ,27.5 , +  7,"2,167 ", - 22,59592.5
113/10/22,338 桃　農,LB3 小白菜 奶油白 ,40.0 ,29.2 ,19.3 ,29.4 , - 35,302 , +113,8878.8
113/10/22,338 桃　農,LC0 包心白 其他 ,46.0 ,46.0 ,46.0 ,46.0 , +  7,276 , + 20,12696
113/10/22,338 桃　農,LC1 包心白 包白 ,23.6 ,16.0 ,6.4 ,15.6 , - 14,"7,180 ", + 23,112008
113/10/22,338 桃　農,LC9 包心白 進口 ,35.0 ,29.9 ,20.7 ,29.1 , - 12,"5,195 ", + 43,151174.5
113/10/22,338 桃　農,LD1 青江白菜 小梗 ,38.8 ,24.7 ,16.9 ,25.9 , - 18,"2,867 ", + 48,74255.3
113/10/22,338 桃　農,LE1 皇宮菜 小葉 ,61.4 ,43.4 ,25.8 ,43.5 , +  7,373 , - 19,16225.5
113/10/22,338 桃　農,LF1 蕹菜 大葉 ,10.0 ,10.0 ,10.0 ,10.0 , - 55,20 , - 60,200
113/10/22,338 桃　農,LF2 蕹菜 小葉 ,45.3 ,30.9 ,22.4 ,32.1 , + 18,"2,887 ", + 15,92672.7
113/10/22,338 桃　農,LF3 蕹菜 水蕹菜 ,107.0 ,91.3 ,65.0 ,89.2 , + 12,321 , - 49,28633.2
113/10/22,338 桃　農,LG2 芹菜 白梗 ,115.0 ,97.2 ,82.2 ,97.8 , + 16,750 , -  7,73350
113/10/22,338 桃　農,LH1 菠菜 圓葉 ,132.0 ,97.8 ,88.0 ,102.7 , + 47,60 , + 67,6162
113/10/22,338 桃　農,LH2 菠菜 角葉 ,84.7 ,62.1 ,23.6 ,58.9 , - 10,"1,175 ", + 31,69207.5
113/10/22,338 桃　農,LI2 萵苣菜 結球萵 ,125.0 ,125.0 ,125.0 ,125.0 ,  -  ,150 ,  -  ,18750
113/10/22,338 桃　農,LI3 萵苣菜 本島圓葉 ,71.6 ,39.8 ,25.0 ,43.2 , - 16,350 , - 29,15120
113/10/22,338 桃　農,LI5 萵苣菜 油麥菜 ,47.1 ,30.5 ,23.0 ,32.3 , -  8,"5,705 ", -  1,184271.5
113/10/22,338 桃　農,LI8 萵苣菜 水耕 ,106.1 ,85.2 ,72.7 ,86.9 , -  7,360 , -  8,31284
113/10/22,338 桃　農,LI9 萵苣菜 進口 ,190.0 ,190.0 ,190.0 ,190.0 , - 11,180 , +100,34200
113/10/22,338 桃　農,LJ1 芥菜 芥菜仁 ,12.0 ,10.2 ,10.0 ,10.5 ,  -  ,160 ,  -  ,1680
113/10/22,338 桃　農,LJ3 芥菜 大芥菜 ,39.5 ,21.5 ,8.9 ,22.6 , + 21,"2,820 ", +  1,63732
113/10/22,338 桃　農,LJ4 芥菜 小芥菜 ,45.0 ,15.4 ,6.6 ,19.6 , + 44,140 , - 50,2744
113/10/22,338 桃　農,LK2 芥藍菜  ,36.0 ,34.1 ,26.6 ,33.0 , -  6,175 , + 75,5775
113/10/22,338 桃　農,LK3 芥藍菜 芥藍芽 ,67.2 ,43.1 ,29.6 ,45.2 , -  3,"1,351 ", + 18,61065.2
113/10/22,338 桃　農,LM1 莧菜 紅莧菜 ,25.0 ,25.0 ,25.0 ,25.0 ,  -  ,75 ,  -  ,1875
113/10/22,338 桃　農,LM2 莧菜 白莧菜 ,32.5 ,24.4 ,14.0 ,23.9 , - 28,"1,510 ", +101,36089
113/10/22,338 桃　農,LN1 油菜  ,23.4 ,14.6 ,9.9 ,15.4 , - 27,"1,832 ", + 25,28212.8
113/10/22,338 桃　農,LN2 油菜 小松菜 ,35.0 ,35.0 ,35.0 ,35.0 , -  7,30 , - 40,1050
113/10/22,338 桃　農,LO1 甘薯葉  ,40.1 ,22.8 ,15.0 ,24.7 , - 17,"3,733 ", + 36,92205.1
113/10/22,338 桃　農,LP1 芫荽  ,86.9 ,64.1 ,46.8 ,65.2 , - 35,569 , + 16,37098.8
113/10/22,338 桃　農,LP2 九層塔  ,87.1 ,56.9 ,26.1 ,56.8 , -  5,597 , - 14,33909.6
113/10/22,338 桃　農,LQ1 紅鳳菜 紅鳳菜 ,110.0 ,101.3 ,97.0 ,102.2 , -  8,100 , + 69,10220
113/10/22,338 桃　農,LT3 海菜 水蓮 ,180.0 ,180.0 ,180.0 ,180.0 , + 13,36 , + 20,6480
113/10/22,338 桃　農,LX1 蕨菜 過貓 ,108.0 ,104.9 ,102.0 ,104.9 , + 14,43 , - 55,4510.7
113/10/22,338 桃　農,MA2 洋菇 盒裝 ,45.0 ,44.9 ,44.0 ,44.8 , - 11,360 , - 29,16128
113/10/22,338 桃　農,MB1 草菇  ,40.0 ,40.0 ,40.0 ,40.0 ,  -  ,56 ,  -  ,2240
113/10/22,338 桃　農,MD1 濕香菇  ,108.0 ,97.2 ,82.0 ,96.3 , + 14,249 , - 19,23978.7
113/10/22,338 桃　農,ME1 金絲菇 金針菇 ,14.0 ,14.0 ,14.0 ,14.0 , +  8,250 , + 67,3500
113/10/22,338 桃　農,MJ1 杏鮑菇  ,103.5 ,58.0 ,38.2 ,63.1 , +  2,"1,214 ", -  3,76603.4
113/10/22,338 桃　農,MK1 鴻喜菇  ,25.0 ,22.4 ,22.0 ,22.9 ,  -  ,210 ,  -  ,4809
113/10/22,338 桃　農,MX1 其他菇類  ,94.9 ,36.7 ,25.0 ,46.0 , + 14,366 , -  9,16836
113/10/22,338 桃　農,OX1 其他  ,50.0 ,50.0 ,50.0 ,50.0 , +163,48 , - 70,2400
113/10/22,338 桃　農,SA3 蘿蔔 矸仔 ,19.8 ,15.2 ,12.3 ,15.5 , +  1,"7,830 ", + 37,121365
113/10/22,338 桃　農,SA9 蘿蔔 進口 ,30.0 ,28.8 ,17.9 ,26.9 , +  8,"4,816 ", - 20,129550.4
113/10/22,338 桃　農,SB1 胡蘿蔔 未洗 ,17.0 ,15.0 ,13.0 ,15.0 ,    0,"1,168 ", + 33,17520
113/10/22,338 桃　農,SB2 胡蘿蔔 清洗 ,27.1 ,20.2 ,9.6 ,19.5 , +  1,"5,140 ", +  4,100230
113/10/22,338 桃　農,SC1 馬鈴薯 本產 ,19.3 ,12.8 ,7.7 ,13.1 , - 20,"3,264 ", + 11,42758.4
113/10/22,338 桃　農,SD1 洋蔥 本產 ,33.0 ,32.9 ,32.0 ,32.7 , +  3,915 , + 33,29920.5
113/10/22,338 桃　農,SD9 洋蔥 進口 ,30.0 ,29.5 ,29.0 ,29.5 , + 18,"1,200 ", - 10,35400
113/10/22,338 桃　農,SE2 青蔥 北蔥 ,185.4 ,119.3 ,52.2 ,119.1 , +  2,"1,325 ", + 35,157807.5
113/10/22,338 桃　農,SE6 青蔥 粉蔥 ,261.5 ,195.4 ,126.2 ,194.8 , + 12,"1,052 ", - 26,204929.6
113/10/22,338 桃　農,SF1 韭菜 白頭 ,78.0 ,71.5 ,65.0 ,71.5 , + 43,30 , +114,2145
113/10/22,338 桃　農,SF3 韭菜 韭菜花 ,131.4 ,101.7 ,76.1 ,102.5 , +  5,252 , - 15,25830
113/10/22,338 桃　農,SF4 韭菜 青頭 ,82.2 ,69.0 ,55.1 ,68.8 , -  5,420 , +  8,28896
113/10/22,338 桃　農,SG2 大蒜 軟梗 ,156.0 ,93.6 ,54.3 ,98.2 , -  5,613 , +130,60196.6
113/10/22,338 桃　農,SG7 大蒜 蒜瓣 ,217.9 ,136.8 ,100.4 ,145.7 , - 18,173 , +226,25206.1
113/10/22,338 桃　農,SH1 竹筍 麻竹筍 ,35.0 ,23.6 ,8.0 ,22.7 , - 41,165 , +175,3745.5
113/10/22,338 桃　農,SH5 竹筍 烏殼綠 ,49.1 ,38.5 ,20.2 ,37.0 , -  2,"2,451 ", -  4,90687
113/10/22,338 桃　農,SJ2 芋 檳榔心芋 ,54.1 ,43.6 ,31.8 ,43.4 , + 14,"2,376 ", + 23,103118.4
113/10/22,338 桃　農,SJ3 芋 里芋 ,83.0 ,83.0 ,83.0 ,83.0 ,  -  ,40 ,  -  ,3320
113/10/22,338 桃　農,SJ5 芋 芋角 ,77.0 ,75.1 ,75.0 ,75.5 , +  9,87 , + 38,6568.5
